LineID,OrderID,OrderDate,CustomerID,CustomerName,Segment,CustomerCity,CustomerCountry,ProductID,ProductName,Category,Brand,StoreID,StoreName,StoreCity,StoreCountry,Channel,Quantity,DiscountPct,SalesAmount,CostAmount,ProfitAmount
268,ORD-0183,2026-06-14,C049,Customer 049,Consumer,Bursa,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.1,121.5,60,61.5
269,ORD-0184,2026-05-30,C034,Customer 034,Small Business,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.15,472.6,312,160.6
270,ORD-0184,2026-05-30,C034,Customer 034,Small Business,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,417,234,183
271,ORD-0184,2026-05-30,C034,Customer 034,Small Business,Bursa,Türkiye,P007,Webcam Pro,Video,VisionLab,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0,89,44,45
272,ORD-0185,2026-02-02,C124,Customer 124,Small Business,Izmir,Türkiye,P008,Desk Lamp,Office,BrightCo,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.15,191.25,100,91.25
273,ORD-0185,2026-02-02,C124,Customer 124,Small Business,Izmir,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.05,832.2,460,372.2
274,ORD-0186,2026-05-01,C089,Customer 089,Small Business,Bursa,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.15,134.3,84,50.3
275,ORD-0187,2026-04-28,C080,Customer 080,Consumer,Izmir,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.1,197.1,115,82.1
276,ORD-0187,2026-04-28,C080,Customer 080,Consumer,Izmir,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.15,558.45,345,213.45
277,ORD-0188,2026-01-06,C048,Customer 048,Consumer,Bursa,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.15,186.15,115,71.15
278,ORD-0189,2026-07-27,C156,Customer 156,Small Business,Istanbul,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.05,113.05,63,50.05
279,ORD-0189,2026-07-27,C156,Customer 156,Small Business,Istanbul,Türkiye,P008,Desk Lamp,Office,BrightCo,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,90,40,50
280,ORD-0190,2026-04-22,C018,Customer 018,Consumer,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0,249,145,104
281,ORD-0191,2026-07-02,C105,Customer 105,Corporate,Antalya,Türkiye,P007,Webcam Pro,Video,VisionLab,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0,445,220,225
282,ORD-0192,2026-06-10,C054,Customer 054,Consumer,Istanbul,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0.05,264.1,156,108.1
283,ORD-0193,2026-01-09,C057,Customer 057,Consumer,Istanbul,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,220,112,108
284,ORD-0194,2026-05-20,C063,Customer 063,Small Business,Izmir,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.05,113.05,63,50.05
285,ORD-0195,2026-04-05,C019,Customer 019,Consumer,Antalya,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0,158,84,74
286,ORD-0196,2026-05-26,C168,Customer 168,Small Business,Istanbul,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,34,18,16
287,ORD-0196,2026-05-26,C168,Customer 168,Small Business,Istanbul,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.15,268.6,168,100.6
288,ORD-0197,2026-04-03,C072,Customer 072,Corporate,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.1,44.1,22,22.1
289,ORD-0198,2026-05-01,C069,Customer 069,Consumer,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,556,312,244
290,ORD-0199,2026-04-02,C038,Customer 038,Consumer,Antalya,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,375,180,195
291,ORD-0199,2026-04-02,C038,Customer 038,Consumer,Antalya,Türkiye,P008,Desk Lamp,Office,BrightCo,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0.05,171.0,80,91.0
292,ORD-0200,2026-03-20,C131,Customer 131,Small Business,Istanbul,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.15,505.75,315,190.75
293,ORD-0200,2026-03-20,C131,Customer 131,Small Business,Istanbul,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0,395,210,185
294,ORD-0201,2026-06-21,C179,Customer 179,Corporate,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0.1,142.2,84,58.2
295,ORD-0201,2026-06-21,C179,Customer 179,Corporate,Ankara,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,476,252,224
296,ORD-0202,2026-06-30,C161,Customer 161,Corporate,Izmir,Türkiye,P007,Webcam Pro,Video,VisionLab,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,178,88,90
297,ORD-0202,2026-06-30,C161,Customer 161,Corporate,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.1,125.1,78,47.1
298,ORD-0202,2026-06-30,C161,Customer 161,Corporate,Izmir,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.1,247.5,140,107.5
299,ORD-0203,2026-03-19,C100,Customer 100,Corporate,Antalya,Türkiye,P007,Webcam Pro,Video,VisionLab,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.15,302.6,176,126.6
300,ORD-0203,2026-03-19,C100,Customer 100,Corporate,Antalya,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0,695,390,305
301,ORD-0204,2026-06-26,C072,Customer 072,Corporate,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,102,54,48
302,ORD-0204,2026-06-26,C072,Customer 072,Corporate,Ankara,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,657,345,312
303,ORD-0204,2026-06-26,C072,Customer 072,Corporate,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,150,72,78
304,ORD-0205,2026-06-20,C076,Customer 076,Corporate,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,45,20,25
305,ORD-0206,2026-04-18,C032,Customer 032,Consumer,Antalya,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.1,122.4,72,50.4
306,ORD-0206,2026-04-18,C032,Customer 032,Consumer,Antalya,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,245,110,135
307,ORD-0207,2026-02-26,C069,Customer 069,Consumer,Izmir,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,747,435,312
308,ORD-0207,2026-02-26,C069,Customer 069,Consumer,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.15,1017.45,675,342.45
309,ORD-0207,2026-02-26,C069,Customer 069,Consumer,Izmir,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,275,140,135
310,ORD-0208,2026-02-05,C166,Customer 166,Small Business,Bursa,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.15,63.75,36,27.75
311,ORD-0208,2026-02-05,C166,Customer 166,Small Business,Bursa,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,136,72,64
312,ORD-0209,2026-02-14,C018,Customer 018,Consumer,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,220,112,108
313,ORD-0209,2026-02-14,C018,Customer 018,Consumer,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,139,78,61
314,ORD-0210,2026-05-19,C046,Customer 046,Small Business,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0.15,208.25,110,98.25
315,ORD-0211,2026-07-29,C030,Customer 030,Consumer,Bursa,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,219,115,104
316,ORD-0212,2026-04-06,C005,Customer 005,Corporate,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,657,345,312
317,ORD-0213,2026-03-14,C019,Customer 019,Consumer,Antalya,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,102,54,48
318,ORD-0213,2026-03-14,C019,Customer 019,Consumer,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,657,345,312
319,ORD-0214,2026-02-06,C148,Customer 148,Corporate,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0.15,93.5,56,37.5
320,ORD-0215,2026-02-25,C156,Customer 156,Small Business,Istanbul,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,180,80,100
321,ORD-0215,2026-02-25,C156,Customer 156,Small Business,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,178,88,90
322,ORD-0216,2026-04-13,C117,Customer 117,Consumer,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,399,225,174
323,ORD-0217,2026-06-18,C130,Customer 130,Small Business,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,1197,675,522
324,ORD-0218,2026-02-04,C180,Customer 180,Corporate,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.05,139.65,66,73.65
325,ORD-0219,2026-01-05,C016,Customer 016,Consumer,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,1197,675,522
326,ORD-0219,2026-01-05,C016,Customer 016,Consumer,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.05,1137.15,675,462.15
327,ORD-0219,2026-01-05,C016,Customer 016,Consumer,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,139,78,61
328,ORD-0220,2026-05-28,C175,Customer 175,Consumer,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,417,234,183
329,ORD-0221,2026-06-20,C057,Customer 057,Consumer,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.15,302.6,176,126.6
330,ORD-0222,2026-07-04,C097,Customer 097,Small Business,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.1,132.3,66,66.3
331,ORD-0222,2026-07-04,C097,Customer 097,Small Business,Ankara,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.05,624.15,345,279.15
332,ORD-0223,2026-06-23,C117,Customer 117,Consumer,Izmir,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.05,338.2,176,162.2
333,ORD-0224,2026-01-25,C120,Customer 120,Consumer,Ankara,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0,249,145,104
334,ORD-0225,2026-02-14,C112,Customer 112,Consumer,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.05,528.2,312,216.2
335,ORD-0226,2026-06-26,C116,Customer 116,Small Business,Istanbul,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.15,318.75,180,138.75
336,ORD-0226,2026-06-26,C116,Customer 116,Small Business,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0,89,44,45
337,ORD-0226,2026-06-26,C116,Customer 116,Small Business,Istanbul,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,170,90,80
338,ORD-0227,2026-06-14,C173,Customer 173,Corporate,Antalya,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,249,145,104
339,ORD-0228,2026-06-07,C014,Customer 014,Small Business,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,245,110,135
340,ORD-0229,2026-06-06,C076,Customer 076,Corporate,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,102,54,48
341,ORD-0230,2026-06-14,C130,Customer 130,Small Business,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,556,312,244
342,ORD-0230,2026-06-14,C130,Customer 130,Small Business,Izmir,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,158,84,74
343,ORD-0231,2026-07-31,C096,Customer 096,Consumer,Istanbul,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,150,72,78
344,ORD-0232,2026-06-01,C097,Customer 097,Small Business,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0.15,83.3,44,39.3
345,ORD-0233,2026-06-03,C087,Customer 087,Small Business,Izmir,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0.05,71.25,36,35.25
346,ORD-0233,2026-06-03,C087,Customer 087,Small Business,Izmir,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0,219,115,104
347,ORD-0234,2026-01-16,C027,Customer 027,Corporate,Izmir,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.1,30.6,18,12.6
348,ORD-0234,2026-01-16,C027,Customer 027,Corporate,Izmir,Türkiye,P003,USB-C Hub,Accessories,Connectix,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0,55,28,27
349,ORD-0234,2026-01-16,C027,Customer 027,Corporate,Izmir,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0,68,36,32
350,ORD-0235,2026-05-18,C168,Customer 168,Small Business,Istanbul,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,556,312,244
351,ORD-0235,2026-05-18,C168,Customer 168,Small Business,Istanbul,Türkiye,P012,4K Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.1,1795.5,1125,670.5
352,ORD-0235,2026-05-18,C168,Customer 168,Small Business,Istanbul,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.05,624.15,345,279.15
353,ORD-0236,2026-01-14,C058,Customer 058,Consumer,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0,695,390,305
354,ORD-0237,2026-02-06,C165,Customer 165,Corporate,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.15,67.15,42,25.15
355,ORD-0237,2026-02-06,C165,Customer 165,Corporate,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,395,210,185
356,ORD-0237,2026-02-06,C165,Customer 165,Corporate,Ankara,Türkiye,P007,Webcam Pro,Video,VisionLab,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.15,75.65,44,31.65
357,ORD-0238,2026-06-24,C162,Customer 162,Consumer,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.15,590.75,390,200.75
358,ORD-0238,2026-06-24,C162,Customer 162,Consumer,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.15,134.3,84,50.3
359,ORD-0239,2026-04-01,C065,Customer 065,Small Business,Ankara,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,876,460,416
360,ORD-0239,2026-04-01,C065,Customer 065,Small Business,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.1,162.0,80,82.0
361,ORD-0240,2026-07-04,C097,Customer 097,Small Business,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,1197,675,522
362,ORD-0241,2026-04-25,C025,Customer 025,Corporate,Izmir,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.15,268.6,168,100.6
363,ORD-0241,2026-04-25,C025,Customer 025,Corporate,Izmir,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0,34,18,16
364,ORD-0241,2026-04-25,C025,Customer 025,Corporate,Izmir,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0.15,134.3,84,50.3
365,ORD-0242,2026-06-22,C010,Customer 010,Small Business,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,98,44,54
366,ORD-0243,2026-02-23,C073,Customer 073,Consumer,Istanbul,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.15,335.75,210,125.75
367,ORD-0244,2026-07-16,C165,Customer 165,Corporate,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,375,180,195
368,ORD-0244,2026-07-16,C165,Customer 165,Corporate,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.15,191.25,108,83.25
369,ORD-0244,2026-07-16,C165,Customer 165,Corporate,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.05,161.5,90,71.5
370,ORD-0245,2026-03-29,C172,Customer 172,Corporate,Bursa,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,1095,575,520
371,ORD-0245,2026-03-29,C172,Customer 172,Corporate,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,249,145,104
372,ORD-0246,2026-02-27,C152,Customer 152,Small Business,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,147,66,81
373,ORD-0246,2026-02-27,C152,Customer 152,Small Business,Istanbul,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0,68,36,32
374,ORD-0247,2026-01-18,C165,Customer 165,Corporate,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0,225,100,125
375,ORD-0247,2026-01-18,C165,Customer 165,Corporate,Ankara,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.15,211.65,145,66.65
376,ORD-0247,2026-01-18,C165,Customer 165,Corporate,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,136,72,64
377,ORD-0248,2026-05-18,C001,Customer 001,Small Business,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,55,28,27
378,ORD-0248,2026-05-18,C001,Customer 001,Small Business,Bursa,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,1995,1125,870
379,ORD-0249,2026-06-11,C096,Customer 096,Consumer,Istanbul,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,438,230,208
380,ORD-0250,2026-05-17,C024,Customer 024,Corporate,Izmir,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,55,28,27
381,ORD-0251,2026-04-19,C007,Customer 007,Corporate,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,102,54,48
382,ORD-0252,2026-05-02,C060,Customer 060,Small Business,Izmir,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,165,84,81
383,ORD-0253,2026-06-13,C135,Customer 135,Small Business,Ankara,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0,1245,725,520
384,ORD-0254,2026-05-27,C003,Customer 003,Corporate,Izmir,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,356,176,180
385,ORD-0255,2026-07-16,C175,Customer 175,Consumer,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,180,80,100
386,ORD-0255,2026-07-16,C175,Customer 175,Consumer,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.05,171.0,80,91.0
387,ORD-0256,2026-06-29,C118,Customer 118,Small Business,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0.1,214.2,126,88.2
388,ORD-0256,2026-06-29,C118,Customer 118,Small Business,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.05,624.15,345,279.15
389,ORD-0257,2026-02-12,C049,Customer 049,Consumer,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,996,580,416
390,ORD-0257,2026-02-12,C049,Customer 049,Consumer,Bursa,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.05,186.2,88,98.2
391,ORD-0257,2026-02-12,C049,Customer 049,Consumer,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,417,234,183
392,ORD-0258,2026-01-08,C112,Customer 112,Consumer,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.05,285.0,144,141.0
393,ORD-0258,2026-01-08,C112,Customer 112,Consumer,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.15,114.75,60,54.75
394,ORD-0259,2026-06-06,C043,Customer 043,Corporate,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.15,590.75,390,200.75
395,ORD-0259,2026-06-06,C043,Customer 043,Corporate,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,135,60,75
396,ORD-0260,2026-06-04,C153,Customer 153,Consumer,Antalya,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.15,208.25,110,98.25
397,ORD-0260,2026-06-04,C153,Customer 153,Consumer,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.15,372.3,230,142.3
398,ORD-0261,2026-07-18,C021,Customer 021,Corporate,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0.1,30.6,18,12.6
399,ORD-0262,2026-06-09,C051,Customer 051,Consumer,Antalya,Türkiye,P007,Webcam Pro,Video,VisionLab,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,267,132,135
400,ORD-0263,2026-06-05,C080,Customer 080,Consumer,Izmir,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.15,505.75,315,190.75
401,ORD-0264,2026-04-22,C080,Customer 080,Consumer,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.05,1516.2,900,616.2
402,ORD-0264,2026-04-22,C080,Customer 080,Consumer,Izmir,Türkiye,P008,Desk Lamp,Office,BrightCo,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.15,153.0,80,73.0
